ID,ALAND,AWATER,npp_p_to12,npp_pco12c,Tot_area,Per_land,NPP_P_mod
FLORIDA_COLUMBIA,2065648366,9755972,12615.76801,22,2075404338,99.529924,5.761524
FLORIDA_DESOTO,1649027549,6243548,16986.8136,18,1655271097,99.622808,9.472849
FLORIDA_DIXIE,1826222177,410621177,10364.56348,18,2236843354,81.642828,7.052782
FLORIDA_DUVAL,1975200913,403608266,11972.99634,20,2378809179,83.03318,7.209766
FLORIDA_ESCAMBIA,1701552902,563919214,11512.72748,19,2265472116,75.108093,8.06748
FLORIDA_FLAGLER,1256519820,221918896,6561.081177,11,1478438716,84.989645,7.018054
FLORIDA_FRANKLIN,1411908392,1275539662,7347.248413,12,2687448054,52.537142,11.654054
FLORIDA_GADSDEN,1337233845,31646697,9323.695007,15,1368880542,97.688133,6.362898
FLORIDA_GILCHRIST,905705573,14362143,5127.129333,9,920067716,98.439012,5.787147
FLORIDA_GLADES,2089001842,466834350,25321.78363,24,2555836192,81.734575,12.908544
FLORIDA_GULF,1433401108,494650564,9825.076843,16,1928051672,74.344538,8.25975
FLORIDA_HAMILTON,1330689567,13659798,7711.251404,13,1344349365,98.98391,5.992622
FLORIDA_HARDEE,1651311553,1457910,13580.42609,17,1652769463,99.91179,7.995539
FLORIDA_HENDRY,2994619266,87037213,36279.98236,34,3081656479,97.175635,10.980719
FLORIDA_HERNANDO,1224962206,300591492,7718.270569,14,1525553698,80.296237,6.865889
FLORIDA_HIGHLANDS,2635685460,230708988,26359.64398,29,2866394448,91.951248,9.885165
FLORIDA_HILLSBOROUGH,2646772012,631505816,18621.31818,28,3278277828,80.73666,8.237238
FLORIDA_HOLMES,1240232912,26393538,6662.360596,11,1266626450,97.916233,6.185585
FLORIDA_INDIAN RIVER,1302203837,295578902,14211.16455,14,1597782739,81.500682,12.454904
FLORIDA_JACKSON,2378066187,94242663,15339.27332,25,2472308850,96.188071,6.378867
FLORIDA_JEFFERSON,1549012954,99610823,11107.61151,18,1648623777,93.957941,6.567721
FLORIDA_LAFAYETTE,1407256297,11817999,8315.917786,14,1419074296,99.167204,5.989824
FLORIDA_LAKE,2462450874,534024151,17263.57568,31,2996475025,82.178255,6.776605
FLORIDA_LEE,2023963480,1116067200,18419.76263,19,3140030680,64.456806,15.040478
FLORIDA_LEON,1727237331,90397079,10543.05554,17,1817634410,95.026663,6.526376
FLORIDA_LEVY,2896183010,762935040,17292.65686,31,3659118050,79.149756,7.047749
FLORIDA_LIBERTY,2164099094,19582444,14246.26099,23,2183681538,99.103237,6.250075
FLORIDA_MADISON,1804001484,49634046,11154.74109,18,1853635530,97.322341,6.36758
FLORIDA_MANATEE,1925994820,386168924,16883.52911,20,2312163744,83.298375,10.134369
FLORIDA_MARION,4113978836,192297049,24413.28009,43,4306275885,95.534493,5.942887
FLORIDA_MARTIN,1408486860,542095986,16549.60815,14,1950582846,72.208513,16.370852
FLORIDA_MIAMI-DADE,4920565755,1376144237,56051.47083,52,6296709992,78.145028,13.793749
FLORIDA_MONROE,2546034512,7133349995,22543.12537,22,9679384507,26.303682,38.956049
FLORIDA_NASSAU,1680074659,200051074,10202.11572,17,1880125733,89.359697,6.715829
FLORIDA_OKALOOSA,2409272023,393297372,13803.03961,23,2802569395,85.966543,6.980997
FLORIDA_OKEECHOBEE,1992107752,317943020,22273.38226,22,2310050772,86.236535,11.740111
FLORIDA_ORANGE,2335820971,262462219,14989.30896,27,2598283190,89.898629,6.175396
FLORIDA_OSCEOLA,3438372945,462245351,26095.91748,40,3900618296,88.149434,7.401045
FLORIDA_PALM BEACH,5087468869,1084901519,67504.03381,55,6172370388,82.42326,14.890773
FLORIDA_PASCO,1933633890,315641629,10779.70734,19,2249275519,85.966965,6.599663
FLORIDA_PINELLAS,709079114,865966111,4273.778381,7,1575045225,45.019603,13.683618
FLORIDA_POLK,4655603728,551339930,34089.94666,56,5206943658,89.411448,6.808402
FLORIDA_PUTNAM,1885167063,256548276,12857.43311,22,2141715339,88.021364,6.631294
FLORIDA_SAINT JOHNS,1555456032,572308820,9565.360962,16,2127764852,73.102816,8.178003
FLORIDA_SAINT LUCIE,1480568023,300932235,16980.79688,15,1781500258,83.107932,13.621481
FLORIDA_SANTA ROSA,2622050628,418020790,16369.11145,27,3040071418,86.249639,7.02917
FLORIDA_SARASOTA,1439998180,438480422,14745.63721,16,1878478602,76.657683,12.022309
FLORIDA_SEMINOLE,801150340,93274757,6134.907043,11,894425097,89.571541,6.226518
FLORIDA_SUMTER,1442966763,58774363,10036.65955,18,1501741126,96.086252,5.803038
FLORIDA_SUWANNEE,1783342112,9593307,11170.7854,19,1792935419,99.464939,5.910988
FLORIDA_TAYLOR,2702180425,489194882,18186.11884,30,3191375307,84.671346,7.159494
FLORIDA_UNION,630804540,16049423,4547.532227,8,646853963,97.518849,5.829043
FLORIDA_VOLUSIA,2852204344,857791723,16770.21661,29,3709996067,76.878905,7.522003
FLORIDA_WAKULLA,1570615733,334902363,11108.6142,18,1905518096,82.424603,7.487391
FLORIDA_WALTON,2687740188,522795160,19761.46045,33,3210535348,83.716262,7.153116
FLORIDA_WASHINGTON,1514305977,81008176,9753.880493,16,1595314153,94.922118,6.422292
GEORGIA_APPLING,1316423275,10328007,7955.925659,13,1326751282,99.221557,6.167957
GEORGIA_ATKINSON,887636792,4701677,4875.43634,8,892338469,99.473106,6.126576
GEORGIA_BACON,735776603,4499926,5377.820801,9,740276529,99.392129,6.011901
GEORGIA_BAKER,885665383,18598654,4890.4776,8,904264037,97.943228,6.24147
GEORGIA_BALDWIN,670027542,24802965,5088.022034,8,694830507,96.430358,6.595462
GEORGIA_BANKS,601022383,4593262,3236.920593,5,605615645,99.241555,6.523317
GEORGIA_BARROW,417082276,4909657,3206.837646,5,421991933,98.836552,6.489173
GEORGIA_BARTOW,1188568909,27370203,9574.386108,14,1215939112,97.749048,6.996331
GEORGIA_BEN HILL,647812569,9803929,5135.151917,8,657616498,98.509172,6.516083
GEORGIA_BERRIEN,1174237672,11673014,8175.531128,13,1185910686,99.015692,6.351387
GEORGIA_BIBB,645938978,14264344,3712.23053,6,660203322,97.839401,6.32368
GEORGIA_BLECKLEY,559106469,8441079,4411.156677,7,567547548,98.51271,6.396791
GEORGIA_BRANTLEY,1147949245,10297607,7129.648682,12,1158246852,99.110932,5.994671
GEORGIA_BROOKS,1277341272,11955761,8145.448059,13,1289297033,99.072691,6.324376
GEORGIA_BRYAN,1133242924,43792586,7782.447388,13,1177035510,96.279417,6.217838
GEORGIA_BULLOCH,1750705245,32857751,11543.81305,19,1783562996,98.157747,6.189721
GEORGIA_BURKE,2142010451,20584267,11821.57904,19,2162594718,99.048168,6.281675
GEORGIA_BUTTS,475754783,11269640,4383.079407,7,487024423,97.686022,6.409865
GEORGIA_CALHOUN,726191502,8271470,4892.482666,8,734462972,98.873807,6.185261
GEORGIA_CAMDEN,1632512482,392476019,8997.796753,15,2024988501,80.618358,7.440652
GEORGIA_CANDLER,629520839,15018189,4343.971558,7,644539028,97.669933,6.35372
GEORGIA_CARROLL,1292475864,12301430,9512.214661,14,1304777294,99.057201,6.859107
GEORGIA_CATOOSA,419998844,771159,2005.526978,3,420770003,99.816727,6.697364
GEORGIA_CHARLTON,2020415647,5963237,13088.06909,22,2026378884,99.70572,5.966681
GEORGIA_CHATHAM,1121767063,509858591,4753.098633,8,1631625654,68.751497,8.641809
GEORGIA_CHATTAHOOCHEE,644226248,6276670,4193.557007,7,650502918,99.035105,6.049164
GEORGIA_CHATTOOGA,811512394,570806,6164.990112,9,812083200,99.929711,6.854807
GEORGIA_CHEROKEE,1090600986,34467305,7479.613098,11,1125068291,96.936426,7.014544
GEORGIA_CLARKE,308784925,4688311,2533.983459,4,313473236,98.504398,6.431143
GEORGIA_CLAY,506093883,56546975,3662.092163,6,562640858,89.949721,6.785443
GEORGIA_CLAYTON,366946710,6972579,3240.93158,5,373919289,98.135272,6.605029
GEORGIA_CLINCH,2110829176,23303279,13062.99988,22,2134132455,98.908068,6.003279
GEORGIA_COBB,880052398,12376345,6698.460144,10,892428743,98.613184,6.792662
GEORGIA_COFFEE,1533928847,26927255,9214.39386,15,1560856102,98.274841,6.250765
GEORGIA_COLQUITT,1416818776,24869747,8198.594604,13,1441688523,98.274957,6.417313
GEORGIA_COLUMBIA,751293211,45394065,5200.331543,8,796687276,94.302148,6.893178
GEORGIA_COOK,591606618,12386236,5058.941895,8,603992854,97.949274,6.456074
GEORGIA_COWETA,1142012458,12689156,7258.002014,11,1154701614,98.901088,6.671498
GEORGIA_CRAWFORD,841521988,3988980,5461.049805,9,845510968,99.528217,6.096596
GEORGIA_CRISP,706236812,21409235,4457.283752,7,727646047,97.05774,6.560577
GEORGIA_DADE,450605307,467844,2676.375732,4,451073151,99.896282,6.697886
GEORGIA_DAWSON,546042257,9272655,3402.376526,5,555314912,98.330199,6.920308
GEORGIA_DE KALB,1546667779,67329698,11715.28607,19,1613997477,95.828389,6.821137
GEORGIA_DECATUR,693420786,8881087,4575.60968,7,702301873,98.735432,6.244911
GEORGIA_DODGE,1284521385,18545752,8939.636536,14,1303067137,98.576762,6.477647
GEORGIA_DOOLY,1016908653,12141885,6891.99353,11,1029050538,98.820089,6.340258
GEORGIA_DOUGHERTY,851183463,15352849,6184.042664,10,866536312,98.228251,6.295585
GEORGIA_DOUGLAS,518355038,2423527,4015.065125,6,520778565,99.534634,6.723062
GEORGIA_EARLY,1327626601,9702715,9782.960144,16,1337329316,99.274471,6.159036
GEORGIA_ECHOLS,1088849470,809587,8908.550781,15,1089659057,99.925703,5.94345
GEORGIA_EFFINGHAM,1240134674,10579329,9024.871582,15,1250714003,99.154137,6.067907
GEORGIA_ELBERT,909338653,59876817,5893.241028,9,969215470,93.822136,6.979212
GEORGIA_EMANUEL,1762672232,24896323,11452.56171,18,1787568555,98.607252,6.4524
GEORGIA_EVANS,473694908,10295112,2432.704285,4,483990020,97.872867,6.213939
GEORGIA_FANNIN,1002597261,13473582,7547.800781,11,1016070843,98.673953,6.953848
GEORGIA_FAYETTE,503436770,12808490,3899.747192,6,516245260,97.518914,6.664942
GEORGIA_FLOYD,1320434485,22384089,9634.551819,14,1342818574,98.333052,6.998484
GEORGIA_FORSYTH,581585514,58452875,4678.89447,7,640038389,90.867286,7.355931
GEORGIA_FRANKLIN,677441264,12732865,5242.447449,8,690174129,98.155123,6.676228
GEORGIA_FULTON,1364208323,19715145,9283.58429,14,1383923468,98.575417,6.726963
GEORGIA_GILMER,1103886891,12283371,7597.939148,11,1116170262,98.899507,6.984077
GEORGIA_GLASCOCK,372299245,1832723,2644.287292,4,374131968,99.51014,6.643261
GEORGIA_GLYNN,1086632090,429152790,3614.962402,6,1515784880,71.687751,8.404417
GEORGIA_GORDON,923182326,5729532,5484.113525,8,928911858,99.3832,6.897687
GEORGIA_GRADY,1177153102,14924993,8046.174316,13,1192078095,98.747985,6.267839
GEORGIA_GREENE,1004043243,48038460,7095.554443,11,1052081703,95.433961,6.759128
GEORGIA_GWINNETT,1115308546,15958551,7867.682434,12,1131267097,98.589321,6.650215
GEORGIA_HABERSHAM,716980220,5802042,6059.699951,9,722782262,99.197263,6.787486
GEORGIA_HALL,1017862667,94017443,7277.054504,11,1111880110,91.544282,7.226562
GEORGIA_HANCOCK,1220058037,17479744,7182.794922,11,1237537781,98.587539,6.623366
GEORGIA_HARALSON,730804591,2616531,5508.17981,8,733421122,99.643243,6.909876
GEORGIA_HARRIS,1201300628,23651059,7445.518921,12,1224951687,98.069225,6.326754
GEORGIA_HART,601970613,63521436,3952.893738,6,665492049,90.454967,7.283355
GEORGIA_HEARD,766564615,13266481,6011.5672,9,779831096,98.298801,6.795118
GEORGIA_HENRY,825296435,20290464,5095.041321,8,845586899,97.600428,6.525383
GEORGIA_HOUSTON,973947729,9996585,6237.189026,10,983944314,98.984029,6.301207
GEORGIA_IRWIN,917795232,21756147,6429.719482,10,939551379,97.684411,6.582135
GEORGIA_JACKSON,879737593,8885451,6352.506836,10,888623044,99.000088,6.416668
GEORGIA_JASPER,954167633,13100766,5675.641479,9,967268399,98.645591,6.392854
GEORGIA_JEFF DAVIS,857073381,11603478,5575.365112,9,868676859,98.664235,6.278719
GEORGIA_JEFFERSON,1363760603,8070350,10449.79828,16,1371830953,99.41171,6.569773
GEORGIA_JENKINS,899567385,13334498,6201.089661,10,912901883,98.539328,6.29301
GEORGIA_JOHNSON,784815227,9256634,5162.226318,8,794071861,98.834283,6.528891
GEORGIA_JONES,1020304148,3820256,6872.94104,11,1024124404,99.626973,6.271523
GEORGIA_LAMAR,475264443,6044329,3074.472839,5,481308772,98.744189,6.227147
GEORGIA_LANIER,509026287,8423356,3060.434143,5,517449643,98.37214,6.222156
GEORGIA_LAURENS,2090974815,28853699,14026.65625,22,2119828514,98.638866,6.463733
GEORGIA_LEE,921731012,15310683,6800.742126,11,937041695,98.366062,6.285189
GEORGIA_LIBERTY,1337652378,222886509,7187.808716,12,1560538887,85.717337,6.987899
GEORGIA_LINCOLN,544884786,121513274,3975.957214,6,666398060,81.765662,8.104374
GEORGIA_LONG,1037013527,8855056,6050.675049,10,1045868583,99.15333,6.102342
GEORGIA_LOWNDES,1287636223,34747915,7433.48584,12,1322384138,97.372328,6.361737
GEORGIA_LUMPKIN,732817525,3278613,6129.893372,9,736096138,99.554594,6.841465
GEORGIA_MACON,1037709939,13841916,6037.639221,10,1051551855,98.683668,6.118175
GEORGIA_MADISON,731225616,8461936,4470.319702,7,739687552,98.856012,6.460073
GEORGIA_MARION,947979449,3790127,5919.312866,10,951769576,99.601781,5.942979
GEORGIA_MCDUFFIE,666848710,23114025,4629.758972,7,689962735,96.64996,6.843191
GEORGIA_MCINTOSH,1117201951,369176400,5993.517578,10,1486378351,75.16269,7.974059
GEORGIA_MERIWETHER,1298162536,10832501,10149.97223,16,1308995037,99.172457,6.396668
GEORGIA_MILLER,731471786,3211332,4900.505432,8,734683118,99.562896,6.152525
GEORGIA_MITCHELL,1326483091,4314212,8658.862793,14,1330797303,99.675817,6.205018
GEORGIA_MONROE,1025872449,5643845,6769.656372,11,1031516294,99.452859,6.188091
GEORGIA_MONTGOMERY,624563060,9191488,3149.680115,5,633754548,98.549677,6.392066
GEORGIA_MORGAN,899770619,18692749,5072.980713,8,918463368,97.96478,6.472965
GEORGIA_MURRAY,892235146,5719644,6797.733643,10,897954790,99.363037,6.84131
GEORGIA_MUSCOGEE,560678533,11737090,3033.359741,5,572415623,97.949551,6.193719
GEORGIA_NEWTON,709140711,13978612,4442.242371,7,723119323,98.066901,6.471154
GEORGIA_OCONEE,477424988,5283000,2533.983521,4,482707988,98.905549,6.405059
GEORGIA_OGLETHORPE,1137166303,7707062,7734.314758,12,1144873365,99.32682,6.488945
GEORGIA_PAULDING,808928487,5212751,5456.036133,8,814141238,99.359724,6.863994
GEORGIA_PEACH,389234752,2678497,3060.434204,5,391913249,99.316559,6.162989
GEORGIA_PICKENS,601031022,1690669,4825.298096,7,602721691,99.719494,6.912673
GEORGIA_PIERCE,881760420,7200741,5341.720703,9,888961161,99.189982,5.983714
GEORGIA_PIKE,559660466,8595984,4991.756653,8,568256450,98.487306,6.335533
GEORGIA_POLK,803758612,4681735,4835.325378,7,808440347,99.420893,6.947843
GEORGIA_PULASKI,645583957,5046606,4456.28125,7,650630563,99.224352,6.415881
GEORGIA_PUTNAM,892721781,41451859,6978.231201,11,934173640,95.562724,6.638411
GEORGIA_QUITMAN,391703076,24158295,2422.676636,4,415861371,94.190782,6.430238
GEORGIA_RABUN,958658531,17839291,7677.157471,11,976497822,98.173136,7.109108
GEORGIA_RANDOLPH,1109126228,6830041,7905.78717,13,1115956269,99.387965,6.118824
GEORGIA_RICHMOND,840016006,11014326,5671.630493,9,851030332,98.705766,6.371799
GEORGIA_ROCKDALE,336228288,5902795,2562.060852,4,342131083,98.274698,6.5176
GEORGIA_SCHLEY,432291200,2369649,2381.563354,4,434660849,99.454828,5.986545
GEORGIA_SCREVEN,1672540367,26152057,10244.23175,17,1698692424,98.46046,6.120242
GEORGIA_SEMINOLE,615215134,49261828,4292.830505,7,664476962,92.586375,6.623669
GEORGIA_SPALDING,507620135,9374579,3171.740967,5,516994714,98.186717,6.460631
GEORGIA_STEPHENS,463996899,13074870,3325.163757,5,477071769,97.259349,6.837726
GEORGIA_STEWART,1188153055,12598484,6613.225464,11,1200751539,98.950783,6.075771
GEORGIA_SUMTER,1250646284,25211441,7284.074219,12,1275857725,98.023961,6.192427
GEORGIA_TALBOT,1013662781,8766848,7234.938416,12,1022429629,99.142548,6.081259
GEORGIA_TALIAFERRO,504031037,1915743,3950.888062,6,505946780,99.621355,6.609841
GEORGIA_TATTNALL,1245327267,19489654,7988.01416,13,1264816921,98.459093,6.240791
GEORGIA_TAYLOR,975613091,7801539,7143.686646,12,983414630,99.206689,6.000676
GEORGIA_TELFAIR,1132621096,17356399,8224.666443,13,1149977495,98.490718,6.423617
GEORGIA_TERRELL,869559691,5087422,4849.364502,8,874647113,99.418346,6.09717
GEORGIA_THOMAS,1410566922,19671369,9359.794556,15,1430238291,98.624609,6.326882
GEORGIA_TIFT,675699704,20460911,5166.237305,8,696160615,97.060892,6.653346
GEORGIA_TOOMBS,942778662,18086323,8143.442322,13,960864985,98.117704,6.384359
GEORGIA_TOWNS,431139631,13792631,3472.569946,5,444932262,96.90006,7.167323
GEORGIA_TREUTLEN,516529390,7805618,3835.570557,6,524335008,98.51133,6.489221
GEORGIA_TROUP,1072274471,82761542,7107.587646,11,1155036013,92.834722,6.960158
GEORGIA_TURNER,739222162,11823691,4520.457764,7,751045853,98.425703,6.561088
GEORGIA_TWIGGS,930478091,8740237,5634.528137,9,939218328,99.069414,6.319394
GEORGIA_UNION,834197337,18082752,6209.111572,9,852280089,97.878309,7.048562
GEORGIA_UPSON,837774874,10585407,3661.089478,6,848360281,98.752251,6.178913
GEORGIA_WALKER,1156145280,1672676,8770.169434,13,1157817956,99.855532,6.756044
GEORGIA_WALTON,846447052,8248719,5737.812866,9,854695771,99.034894,6.437476
GEORGIA_WARE,2328980907,22695018,13520.25971,23,2351675925,99.034943,5.935656
GEORGIA_WARREN,736483608,6034478,6627.263977,10,742518086,99.187295,6.681565
GEORGIA_WASHINGTON,1757341877,15131098,12413.20935,19,1772472975,99.146328,6.589521
GEORGIA_WAYNE,1662608486,17768247,11473.61981,19,1680376733,98.942603,6.103283
GEORGIA_WEBSTER,542230981,2348162,4184.532227,7,544579143,99.568812,6.003791
GEORGIA_WHEELER,765314383,12377032,5036.881042,8,777691415,98.408491,6.397925
GEORGIA_WHITE,623522401,3919460,4081.247498,6,627441861,99.375327,6.844837
GEORGIA_WHITFIELD,752230670,1597015,6750.603821,10,753827685,99.788146,6.764936
GEORGIA_WILCOX,978525378,11147628,5813.019836,9,989673006,98.873605,6.532493
GEORGIA_WILKES,1216001409,11896927,8580.647339,13,1227898336,99.031115,6.665075
GEORGIA_WILKINSON,1163459874,7084800,8266.782227,13,1170544674,99.394743,6.397786
GEORGIA_WORTH,1478137689,10471700,10167.01923,16,1488609389,99.296545,6.399404
IDAHO_ADA,2724700350,22164062,8191.575378,28,2746864412,99.193114,2.949361
IDAHO_ADAMS,3529648933,17359846,17047.98212,38,3547008779,99.510578,4.508376
IDAHO_BANNOCK,2881339307,92073211,9285.590042,31,2973412518,96.90345,3.091068
IDAHO_BEAR LAKE,2527123158,191364280,9404.918701,28,2718487438,92.960634,3.613249
IDAHO_BENEWAH,2012242918,18803193,11251.00644,22,2031046111,99.074211,5.161882
IDAHO_BINGHAM,5422897822,68476532,15339.27325,57,5491374354,98.753017,2.725082
IDAHO_BLAINE,6831708301,44657946,20421.27815,73,6876366247,99.350559,2.815722
IDAHO_BOISE,4919826443,19104286,20731.13248,55,4938930729,99.61319,3.783933
IDAHO_BONNER,4489055950,478884838,25190.42175,50,4967940788,90.360496,5.575539
IDAHO_BONNEVILLE,4832872006,88855960,16972.7746,52,4921727966,98.194619,3.324006
IDAHO_BOUNDARY,3285863793,24278857,16292.90125,33,3310142650,99.266531,4.973724
IDAHO_BUTTE,5792473996,5259978,17367.86342,63,5797733974,99.909275,2.759307
IDAHO_CAMAS,2782253889,11548054,8449.285034,29,2793801943,99.586655,2.92564
IDAHO_CANYON,1520445185,43124146,4705.969269,16,1563569331,97.241942,3.024652
IDAHO_CARIBOU,4569240762,89216879,16138.47549,48,4658457641,98.084841,3.427831
IDAHO_CASSIA,6644897847,39158605,17163.29997,67,6684056452,99.414149,2.576783
IDAHO_CLARK,4566524478,2476453,16298.91779,49,4569000931,99.945799,3.328114
IDAHO_CLEARWATER,6364412866,79592493,35639.21732,69,6444005359,98.76486,5.229698
IDAHO_CUSTER,12748378763,42527191,47790.70541,134,12790905954,99.66752,3.578368
IDAHO_ELMORE,7964417370,68330393,23802.59732,83,8032747763,99.149352,2.892387
IDAHO_FRANKLIN,1717211132,12153472,6238.191772,18,1729364604,99.297229,3.49019
IDAHO_FREMONT,4827633123,83440650,19375.39639,51,4911073773,98.300969,3.864761
IDAHO_GEM,1449796187,12491929,5769.901245,16,1462288116,99.145727,3.63726
IDAHO_GOODING,1888932880,12472392,4495.388763,19,1901405272,99.344043,2.381616
IDAHO_IDAHO,21956620022,67533572,112152.0775,227,22024153594,99.693366,4.956871
IDAHO_JEFFERSON,2832617272,31168374,8793.232727,30,2863785646,98.911637,2.963329
IDAHO_JEROME,1547443957,13094559,3976.959915,16,1560538516,99.160895,2.506633
IDAHO_KOOTENAI,3205833848,184447574,18532.07205,36,3390281422,94.55952,5.443976
IDAHO_LATAH,2786483015,2369979,13742.87366,28,2788852994,99.91502,4.912344
IDAHO_LEMHI,11819910390,14109812,43185.01279,125,11834020202,99.880769,3.458925
IDAHO_LEWIS,1240141959,2340247,6583.142273,13,1242482206,99.811647,5.073512
IDAHO_LINCOLN,3111517528,11588562,8044.168777,34,3123106090,99.628941,2.374744
IDAHO_MADISON,1215396310,10500895,4214.614929,13,1225897205,99.143411,3.270022
IDAHO_MINIDOKA,1960610400,13928520,4681.902817,20,1974538920,99.294594,2.357582
IDAHO_NEZ PERCE,2197139822,21252906,11358.30209,24,2218392728,99.041968,4.778405
IDAHO_ONEIDA,3105269253,3995237,9756.888931,32,3109264490,99.871505,3.052951
IDAHO_OWYHEE,19860561638,74125617,50170.26335,211,19934687255,99.628158,2.386612
IDAHO_PAYETTE,1053846155,8875236,3310.122345,10,1062721391,99.164858,3.337999
IDAHO_POWER,3635892388,99205466,9883.23703,41,3735097854,97.343966,2.476317
IDAHO_SHOSHONE,6830898569,13962455,39405.59705,74,6844861024,99.796016,5.335965
IDAHO_TETON,1163139972,2868473,4589.648651,12,1166008445,99.753992,3.834139
IDAHO_TWIN FALLS,4977200216,18076679,13587.44521,55,4995276895,99.638125,2.479417
