County,State,FIPS,ID,Mean NPP LS 12
LAC QUI PARLE,MINNESOTA,27073,MINNESOTA_LAC QUI PARLE,684.209465
LAKE,MINNESOTA,27075,MINNESOTA_LAKE,695.729723
LAKE OF THE WOODS,MINNESOTA,27077,MINNESOTA_LAKE OF THE WOODS,564.411616
LE SUEUR,MINNESOTA,27079,MINNESOTA_LE SUEUR,666.363351
LINCOLN,MINNESOTA,27081,MINNESOTA_LINCOLN,664.458547
LYON,MINNESOTA,27083,MINNESOTA_LYON,677.359452
MAHNOMEN,MINNESOTA,27087,MINNESOTA_MAHNOMEN,659.836742
MARSHALL,MINNESOTA,27089,MINNESOTA_MARSHALL,670.550641
MARTIN,MINNESOTA,27091,MINNESOTA_MARTIN,725.144568
MCLEOD,MINNESOTA,27085,MINNESOTA_MCLEOD,663.207698
MEEKER,MINNESOTA,27093,MINNESOTA_MEEKER,694.661478
MILLE LACS,MINNESOTA,27095,MINNESOTA_MILLE LACS,635.947102
MORRISON,MINNESOTA,27097,MINNESOTA_MORRISON,637.499324
MOWER,MINNESOTA,27099,MINNESOTA_MOWER,758.671034
MURRAY,MINNESOTA,27101,MINNESOTA_MURRAY,698.48946
NICOLLET,MINNESOTA,27103,MINNESOTA_NICOLLET,696.830868
NOBLES,MINNESOTA,27105,MINNESOTA_NOBLES,714.116643
NORMAN,MINNESOTA,27107,MINNESOTA_NORMAN,702.238647
OLMSTED,MINNESOTA,27109,MINNESOTA_OLMSTED,640.749126
OTTER TAIL,MINNESOTA,27111,MINNESOTA_OTTER TAIL,663.65232
PENNINGTON,MINNESOTA,27113,MINNESOTA_PENNINGTON,639.552003
PINE,MINNESOTA,27115,MINNESOTA_PINE,617.578307
PIPESTONE,MINNESOTA,27117,MINNESOTA_PIPESTONE,675.661659
POLK,MINNESOTA,27119,MINNESOTA_POLK,677.420429
POPE,MINNESOTA,27121,MINNESOTA_POPE,732.648615
RAMSEY,MINNESOTA,27123,MINNESOTA_RAMSEY,594.29916
RED LAKE,MINNESOTA,27125,MINNESOTA_RED LAKE,664.420132
REDWOOD,MINNESOTA,27127,MINNESOTA_REDWOOD,706.953566
RENVILLE,MINNESOTA,27129,MINNESOTA_RENVILLE,717.737241
RICE,MINNESOTA,27131,MINNESOTA_RICE,653.548175
ROCK,MINNESOTA,27133,MINNESOTA_ROCK,686.419412
ROSEAU,MINNESOTA,27135,MINNESOTA_ROSEAU,654.086404
SAINT LOUIS,MINNESOTA,27137,MINNESOTA_SAINT LOUIS,632.689812
SCOTT,MINNESOTA,27139,MINNESOTA_SCOTT,628.86727
SHERBURNE,MINNESOTA,27141,MINNESOTA_SHERBURNE,638.179439
SIBLEY,MINNESOTA,27143,MINNESOTA_SIBLEY,677.962575
STEARNS,MINNESOTA,27145,MINNESOTA_STEARNS,673.174485
STEELE,MINNESOTA,27147,MINNESOTA_STEELE,719.736399
STEVENS,MINNESOTA,27149,MINNESOTA_STEVENS,742.341105
SWIFT,MINNESOTA,27151,MINNESOTA_SWIFT,701.648285
TODD,MINNESOTA,27153,MINNESOTA_TODD,657.170979
TRAVERSE,MINNESOTA,27155,MINNESOTA_TRAVERSE,727.464353
WABASHA,MINNESOTA,27157,MINNESOTA_WABASHA,595.983726
WADENA,MINNESOTA,27159,MINNESOTA_WADENA,651.712641
WASECA,MINNESOTA,27161,MINNESOTA_WASECA,706.687544
WASHINGTON,MINNESOTA,27163,MINNESOTA_WASHINGTON,583.603868
WATONWAN,MINNESOTA,27165,MINNESOTA_WATONWAN,723.375524
WILKIN,MINNESOTA,27167,MINNESOTA_WILKIN,717.951759
WINONA,MINNESOTA,27169,MINNESOTA_WINONA,618.260894
WRIGHT,MINNESOTA,27171,MINNESOTA_WRIGHT,639.903278
YELLOW MEDICINE,MINNESOTA,27173,MINNESOTA_YELLOW MEDICINE,680.24009
ADAMS,MISSISSIPPI,28001,MISSISSIPPI_ADAMS,730.155965
ALCORN,MISSISSIPPI,28003,MISSISSIPPI_ALCORN,695.226991
AMITE,MISSISSIPPI,28005,MISSISSIPPI_AMITE,587.458106
ATTALA,MISSISSIPPI,28007,MISSISSIPPI_ATTALA,694.812999
BENTON,MISSISSIPPI,28009,MISSISSIPPI_BENTON,704.265933
BOLIVAR,MISSISSIPPI,28011,MISSISSIPPI_BOLIVAR,904.40916
CALHOUN,MISSISSIPPI,28013,MISSISSIPPI_CALHOUN,702.489
CARROLL,MISSISSIPPI,28015,MISSISSIPPI_CARROLL,738.210012
CHICKASAW,MISSISSIPPI,28017,MISSISSIPPI_CHICKASAW,658.008416
CHOCTAW,MISSISSIPPI,28019,MISSISSIPPI_CHOCTAW,707.555495
CLAIBORNE,MISSISSIPPI,28021,MISSISSIPPI_CLAIBORNE,664.891521
CLARKE,MISSISSIPPI,28023,MISSISSIPPI_CLARKE,590.031179
CLAY,MISSISSIPPI,28025,MISSISSIPPI_CLAY,601.438898
COAHOMA,MISSISSIPPI,28027,MISSISSIPPI_COAHOMA,896.784744
COPIAH,MISSISSIPPI,28029,MISSISSIPPI_COPIAH,618.016816
COVINGTON,MISSISSIPPI,28031,MISSISSIPPI_COVINGTON,612.228537
DESOTO,MISSISSIPPI,28033,MISSISSIPPI_DESOTO,687.55264
FORREST,MISSISSIPPI,28035,MISSISSIPPI_FORREST,526.963586
FRANKLIN,MISSISSIPPI,28037,MISSISSIPPI_FRANKLIN,687.102852
GEORGE,MISSISSIPPI,28039,MISSISSIPPI_GEORGE,554.538143
GREENE,MISSISSIPPI,28041,MISSISSIPPI_GREENE,557.302189
GRENADA,MISSISSIPPI,28043,MISSISSIPPI_GRENADA,731.967385
HANCOCK,MISSISSIPPI,28045,MISSISSIPPI_HANCOCK,606.444702
HARRISON,MISSISSIPPI,28047,MISSISSIPPI_HARRISON,645.271967
HINDS,MISSISSIPPI,28049,MISSISSIPPI_HINDS,599.606232
HOLMES,MISSISSIPPI,28051,MISSISSIPPI_HOLMES,802.665833
HUMPHREYS,MISSISSIPPI,28053,MISSISSIPPI_HUMPHREYS,948.27908
ISSAQUENA,MISSISSIPPI,28055,MISSISSIPPI_ISSAQUENA,925.908342
ITAWAMBA,MISSISSIPPI,28057,MISSISSIPPI_ITAWAMBA,646.147944
JACKSON,MISSISSIPPI,28059,MISSISSIPPI_JACKSON,710.579735
JASPER,MISSISSIPPI,28061,MISSISSIPPI_JASPER,608.42007
JEFFERSON,MISSISSIPPI,28063,MISSISSIPPI_JEFFERSON,689.744106
JEFFERSON DAVIS,MISSISSIPPI,28065,MISSISSIPPI_JEFFERSON DAVIS,567.891768
JONES,MISSISSIPPI,28067,MISSISSIPPI_JONES,546.508583
KEMPER,MISSISSIPPI,28069,MISSISSIPPI_KEMPER,581.969619
LAFAYETTE,MISSISSIPPI,28071,MISSISSIPPI_LAFAYETTE,650.744057
LAMAR,MISSISSIPPI,28073,MISSISSIPPI_LAMAR,527.0228
LAUDERDALE,MISSISSIPPI,28075,MISSISSIPPI_LAUDERDALE,615.939083
LAWRENCE,MISSISSIPPI,28077,MISSISSIPPI_LAWRENCE,524.533849
LEAKE,MISSISSIPPI,28079,MISSISSIPPI_LEAKE,630.111611
LEE,MISSISSIPPI,28081,MISSISSIPPI_LEE,683.578045
LEFLORE,MISSISSIPPI,28083,MISSISSIPPI_LEFLORE,929.179891
LINCOLN,MISSISSIPPI,28085,MISSISSIPPI_LINCOLN,628.63706
LOWNDES,MISSISSIPPI,28087,MISSISSIPPI_LOWNDES,652.796928
MADISON,MISSISSIPPI,28089,MISSISSIPPI_MADISON,649.042265
MARION,MISSISSIPPI,28091,MISSISSIPPI_MARION,579.558586
MARSHALL,MISSISSIPPI,28093,MISSISSIPPI_MARSHALL,654.558699
MONROE,MISSISSIPPI,28095,MISSISSIPPI_MONROE,596.507271
MONTGOMERY,MISSISSIPPI,28097,MISSISSIPPI_MONTGOMERY,734.298699
NESHOBA,MISSISSIPPI,28099,MISSISSIPPI_NESHOBA,621.430484
NEWTON,MISSISSIPPI,28101,MISSISSIPPI_NEWTON,629.415627
NOXUBEE,MISSISSIPPI,28103,MISSISSIPPI_NOXUBEE,684.032618
OKTIBBEHA,MISSISSIPPI,28105,MISSISSIPPI_OKTIBBEHA,639.896376
PANOLA,MISSISSIPPI,28107,MISSISSIPPI_PANOLA,732.201112
PEARL RIVER,MISSISSIPPI,28109,MISSISSIPPI_PEARL RIVER,522.369247
PERRY,MISSISSIPPI,28111,MISSISSIPPI_PERRY,539.16199
PIKE,MISSISSIPPI,28113,MISSISSIPPI_PIKE,588.233944
PONTOTOC,MISSISSIPPI,28115,MISSISSIPPI_PONTOTOC,688.985367
PRENTISS,MISSISSIPPI,28117,MISSISSIPPI_PRENTISS,736.07969
QUITMAN,MISSISSIPPI,28119,MISSISSIPPI_QUITMAN,912.497377
RANKIN,MISSISSIPPI,28121,MISSISSIPPI_RANKIN,590.281004
SCOTT,MISSISSIPPI,28123,MISSISSIPPI_SCOTT,633.897989
SHARKEY,MISSISSIPPI,28125,MISSISSIPPI_SHARKEY,906.096018
SIMPSON,MISSISSIPPI,28127,MISSISSIPPI_SIMPSON,561.108819
SMITH,MISSISSIPPI,28129,MISSISSIPPI_SMITH,678.727089
STONE,MISSISSIPPI,28131,MISSISSIPPI_STONE,553.554417
SUNFLOWER,MISSISSIPPI,28133,MISSISSIPPI_SUNFLOWER,910.717092
TALLAHATCHIE,MISSISSIPPI,28135,MISSISSIPPI_TALLAHATCHIE,874.498316
TATE,MISSISSIPPI,28137,MISSISSIPPI_TATE,645.947298
TIPPAH,MISSISSIPPI,28139,MISSISSIPPI_TIPPAH,659.982633
TISHOMINGO,MISSISSIPPI,28141,MISSISSIPPI_TISHOMINGO,712.074851
TUNICA,MISSISSIPPI,28143,MISSISSIPPI_TUNICA,850.502623
UNION,MISSISSIPPI,28145,MISSISSIPPI_UNION,683.281643
WALTHALL,MISSISSIPPI,28147,MISSISSIPPI_WALTHALL,548.143745
WARREN,MISSISSIPPI,28149,MISSISSIPPI_WARREN,744.414221
WASHINGTON,MISSISSIPPI,28151,MISSISSIPPI_WASHINGTON,892.622464
WAYNE,MISSISSIPPI,28153,MISSISSIPPI_WAYNE,582.420571
WEBSTER,MISSISSIPPI,28155,MISSISSIPPI_WEBSTER,677.607342
WILKINSON,MISSISSIPPI,28157,MISSISSIPPI_WILKINSON,688.970857
WINSTON,MISSISSIPPI,28159,MISSISSIPPI_WINSTON,670.142457
YALOBUSHA,MISSISSIPPI,28161,MISSISSIPPI_YALOBUSHA,651.897225
YAZOO,MISSISSIPPI,28163,MISSISSIPPI_YAZOO,766.264112
ADAIR,MISSOURI,29001,MISSOURI_ADAIR,580.255771
ANDREW,MISSOURI,29003,MISSOURI_ANDREW,708.181533
ATCHISON,MISSOURI,29005,MISSOURI_ATCHISON,709.075069
AUDRAIN,MISSOURI,29007,MISSOURI_AUDRAIN,740.352981
BARRY,MISSOURI,29009,MISSOURI_BARRY,572.020681
BARTON,MISSOURI,29011,MISSOURI_BARTON,636.672835
BATES,MISSOURI,29013,MISSOURI_BATES,588.185241
BENTON,MISSOURI,29015,MISSOURI_BENTON,574.28358
BOLLINGER,MISSOURI,29017,MISSOURI_BOLLINGER,612.377173
BOONE,MISSOURI,29019,MISSOURI_BOONE,629.71169
BUCHANAN,MISSOURI,29021,MISSOURI_BUCHANAN,660.015593
BUTLER,MISSOURI,29023,MISSOURI_BUTLER,720.022291
CALDWELL,MISSOURI,29025,MISSOURI_CALDWELL,641.262908
CALLAWAY,MISSOURI,29027,MISSOURI_CALLAWAY,648.591357
CAMDEN,MISSOURI,29029,MISSOURI_CAMDEN,558.935939
CAPE GIRARDEAU,MISSOURI,29031,MISSOURI_CAPE GIRARDEAU,607.305334
CARROLL,MISSOURI,29033,MISSOURI_CARROLL,680.687553
CARTER,MISSOURI,29035,MISSOURI_CARTER,593.667656
CASS,MISSOURI,29037,MISSOURI_CASS,594.811784
CEDAR,MISSOURI,29039,MISSOURI_CEDAR,539.49003
CHARITON,MISSOURI,29041,MISSOURI_CHARITON,670.048752
CHRISTIAN,MISSOURI,29043,MISSOURI_CHRISTIAN,588.781143
CLARK,MISSOURI,29045,MISSOURI_CLARK,690.056666
CLAY,MISSOURI,29047,MISSOURI_CLAY,608.067769
CLINTON,MISSOURI,29049,MISSOURI_CLINTON,662.070599
COLE,MISSOURI,29051,MISSOURI_COLE,561.127579
COOPER,MISSOURI,29053,MISSOURI_COOPER,657.416953
CRAWFORD,MISSOURI,29055,MISSOURI_CRAWFORD,545.736878
DADE,MISSOURI,29057,MISSOURI_DADE,534.333815
DALLAS,MISSOURI,29059,MISSOURI_DALLAS,532.160645
DAVIESS,MISSOURI,29061,MISSOURI_DAVIESS,638.907002
DE KALB,MISSOURI,29063,MISSOURI_DE KALB,638.860286
DENT,MISSOURI,29065,MISSOURI_DENT,561.47267
DOUGLAS,MISSOURI,29067,MISSOURI_DOUGLAS,619.149953
DUNKLIN,MISSOURI,29069,MISSOURI_DUNKLIN,843.281444
FRANKLIN,MISSOURI,29071,MISSOURI_FRANKLIN,595.86916
GASCONADE,MISSOURI,29073,MISSOURI_GASCONADE,616.71817
GENTRY,MISSOURI,29075,MISSOURI_GENTRY,637.79503
GREENE,MISSOURI,29077,MISSOURI_GREENE,503.041299
GRUNDY,MISSOURI,29079,MISSOURI_GRUNDY,604.670413
HARRISON,MISSOURI,29081,MISSOURI_HARRISON,612.906373
HENRY,MISSOURI,29083,MISSOURI_HENRY,621.12171
HICKORY,MISSOURI,29085,MISSOURI_HICKORY,553.577772
HOLT,MISSOURI,29087,MISSOURI_HOLT,743.55236
HOWARD,MISSOURI,29089,MISSOURI_HOWARD,649.911748
HOWELL,MISSOURI,29091,MISSOURI_HOWELL,606.768697
IRON,MISSOURI,29093,MISSOURI_IRON,595.875255
JACKSON,MISSOURI,29095,MISSOURI_JACKSON,647.801063
JASPER,MISSOURI,29097,MISSOURI_JASPER,555.518109
JEFFERSON,MISSOURI,29099,MISSOURI_JEFFERSON,593.426511
JOHNSON,MISSOURI,29101,MISSOURI_JOHNSON,608.131133
KNOX,MISSOURI,29103,MISSOURI_KNOX,642.717434
LACLEDE,MISSOURI,29105,MISSOURI_LACLEDE,533.724938
LAFAYETTE,MISSOURI,29107,MISSOURI_LAFAYETTE,722.765317
LAWRENCE,MISSOURI,29109,MISSOURI_LAWRENCE,502.179592
LEWIS,MISSOURI,29111,MISSOURI_LEWIS,680.13304
LINCOLN,MISSOURI,29113,MISSOURI_LINCOLN,654.260261
LINN,MISSOURI,29115,MISSOURI_LINN,560.386444
LIVINGSTON,MISSOURI,29117,MISSOURI_LIVINGSTON,653.336659
MACON,MISSOURI,29121,MISSOURI_MACON,577.025434
MADISON,MISSOURI,29123,MISSOURI_MADISON,600.870993
MARIES,MISSOURI,29125,MISSOURI_MARIES,565.436138
MARION,MISSOURI,29127,MISSOURI_MARION,689.733799
MCDONALD,MISSOURI,29119,MISSOURI_MCDONALD,566.554079
MERCER,MISSOURI,29129,MISSOURI_MERCER,572.974546
MILLER,MISSOURI,29131,MISSOURI_MILLER,544.805586
MISSISSIPPI,MISSOURI,29133,MISSOURI_MISSISSIPPI,886.0027
MONITEAU,MISSOURI,29135,MISSOURI_MONITEAU,568.226258
MONROE,MISSOURI,29137,MISSOURI_MONROE,675.420662
MONTGOMERY,MISSOURI,29139,MISSOURI_MONTGOMERY,685.782623
MORGAN,MISSOURI,29141,MISSOURI_MORGAN,583.508494
NEW MADRID,MISSOURI,29143,MISSOURI_NEW MADRID,837.375478
NEWTON,MISSOURI,29145,MISSOURI_NEWTON,521.802236
NODAWAY,MISSOURI,29147,MISSOURI_NODAWAY,675.266558
OREGON,MISSOURI,29149,MISSOURI_OREGON,614.318578
OSAGE,MISSOURI,29151,MISSOURI_OSAGE,598.225507
OZARK,MISSOURI,29153,MISSOURI_OZARK,595.42425
PEMISCOT,MISSOURI,29155,MISSOURI_PEMISCOT,863.812633
PERRY,MISSOURI,29157,MISSOURI_PERRY,610.846232
PETTIS,MISSOURI,29159,MISSOURI_PETTIS,661.377995
PHELPS,MISSOURI,29161,MISSOURI_PHELPS,559.28178
PIKE,MISSOURI,29163,MISSOURI_PIKE,697.519254
PLATTE,MISSOURI,29165,MISSOURI_PLATTE,642.443262
POLK,MISSOURI,29167,MISSOURI_POLK,501.50614
PULASKI,MISSOURI,29169,MISSOURI_PULASKI,532.195614
PUTNAM,MISSOURI,29171,MISSOURI_PUTNAM,571.008231
RALLS,MISSOURI,29173,MISSOURI_RALLS,700.592847
RANDOLPH,MISSOURI,29175,MISSOURI_RANDOLPH,619.911368
RAY,MISSOURI,29177,MISSOURI_RAY,660.78891
REYNOLDS,MISSOURI,29179,MISSOURI_REYNOLDS,597.30733
RIPLEY,MISSOURI,29181,MISSOURI_RIPLEY,647.000254
SAINT CHARLES,MISSOURI,29183,MISSOURI_SAINT CHARLES,693.162328
SAINT CLAIR,MISSOURI,29185,MISSOURI_SAINT CLAIR,581.810663
SAINT FRANCOIS,MISSOURI,29187,MISSOURI_SAINT FRANCOIS,574.529791
SAINT LOUIS,MISSOURI,29189,MISSOURI_SAINT LOUIS,664.68534
SALINE,MISSOURI,29195,MISSOURI_SALINE,734.70993
SCHUYLER,MISSOURI,29197,MISSOURI_SCHUYLER,572.404241
SCOTLAND,MISSOURI,29199,MISSOURI_SCOTLAND,666.519189
SCOTT,MISSOURI,29201,MISSOURI_SCOTT,846.995125
SHANNON,MISSOURI,29203,MISSOURI_SHANNON,608.419085
SHELBY,MISSOURI,29205,MISSOURI_SHELBY,703.469025
STE. GENEVIEVE,MISSOURI,29186,MISSOURI_STE. GENEVIEVE,579.052169
STODDARD,MISSOURI,29207,MISSOURI_STODDARD,742.085305
STONE,MISSOURI,29209,MISSOURI_STONE,570.233496
SULLIVAN,MISSOURI,29211,MISSOURI_SULLIVAN,546.364434
TANEY,MISSOURI,29213,MISSOURI_TANEY,610.269191
TEXAS,MISSOURI,29215,MISSOURI_TEXAS,597.607489
VERNON,MISSOURI,29217,MISSOURI_VERNON,576.157549
WARREN,MISSOURI,29219,MISSOURI_WARREN,673.479098
WASHINGTON,MISSOURI,29221,MISSOURI_WASHINGTON,607.27394
WAYNE,MISSOURI,29223,MISSOURI_WAYNE,596.660574
WEBSTER,MISSOURI,29225,MISSOURI_WEBSTER,564.530551
WORTH,MISSOURI,29227,MISSOURI_WORTH,616.68567
WRIGHT,MISSOURI,29229,MISSOURI_WRIGHT,580.616691
BEAVERHEAD,MONTANA,30001,MONTANA_BEAVERHEAD,296.37158
BIG HORN,MONTANA,30003,MONTANA_BIG HORN,285.583558
BLAINE,MONTANA,30005,MONTANA_BLAINE,274.938678
BROADWATER,MONTANA,30007,MONTANA_BROADWATER,330.561155
CARBON,MONTANA,30009,MONTANA_CARBON,256.355219
CARTER,MONTANA,30011,MONTANA_CARTER,265.488607
CASCADE,MONTANA,30013,MONTANA_CASCADE,356.023101
CHOUTEAU,MONTANA,30015,MONTANA_CHOUTEAU,308.728731
CUSTER,MONTANA,30017,MONTANA_CUSTER,225.129821
DANIELS,MONTANA,30019,MONTANA_DANIELS,437.438764
DAWSON,MONTANA,30021,MONTANA_DAWSON,325.032023
DEER LODGE,MONTANA,30023,MONTANA_DEER LODGE,358.212243
FALLON,MONTANA,30025,MONTANA_FALLON,316.368672
FERGUS,MONTANA,30027,MONTANA_FERGUS,298.787546
FLATHEAD,MONTANA,30029,MONTANA_FLATHEAD,496.350064
GALLATIN,MONTANA,30031,MONTANA_GALLATIN,403.249847
GARFIELD,MONTANA,30033,MONTANA_GARFIELD,203.798757
GLACIER,MONTANA,30035,MONTANA_GLACIER,374.607892
GOLDEN VALLEY,MONTANA,30037,MONTANA_GOLDEN VALLEY,256.241799
GRANITE,MONTANA,30039,MONTANA_GRANITE,429.687621
HILL,MONTANA,30041,MONTANA_HILL,321.374856
JEFFERSON,MONTANA,30043,MONTANA_JEFFERSON,352.098104
JUDITH BASIN,MONTANA,30045,MONTANA_JUDITH BASIN,375.43621
LAKE,MONTANA,30047,MONTANA_LAKE,525.484313
LEWIS AND CLARK,MONTANA,30049,MONTANA_LEWIS AND CLARK,382.673026
LIBERTY,MONTANA,30051,MONTANA_LIBERTY,328.389508
LINCOLN,MONTANA,30053,MONTANA_LINCOLN,551.274935
MADISON,MONTANA,30057,MONTANA_MADISON,319.553529
MCCONE,MONTANA,30055,MONTANA_MCCONE,289.758352
MEAGHER,MONTANA,30059,MONTANA_MEAGHER,347.141648
MINERAL,MONTANA,30061,MONTANA_MINERAL,545.926828
MISSOULA,MONTANA,30063,MONTANA_MISSOULA,501.071488
MUSSELSHELL,MONTANA,30065,MONTANA_MUSSELSHELL,248.960919
PARK,MONTANA,30067,MONTANA_PARK,322.638795
PETROLEUM,MONTANA,30069,MONTANA_PETROLEUM,216.789695
PHILLIPS,MONTANA,30071,MONTANA_PHILLIPS,241.133922
PONDERA,MONTANA,30073,MONTANA_PONDERA,389.659762
POWDER RIVER,MONTANA,30075,MONTANA_POWDER RIVER,245.484186
POWELL,MONTANA,30077,MONTANA_POWELL,412.762102
PRAIRIE,MONTANA,30079,MONTANA_PRAIRIE,259.767833
RAVALLI,MONTANA,30081,MONTANA_RAVALLI,404.300809
RICHLAND,MONTANA,30083,MONTANA_RICHLAND,332.840094
ROOSEVELT,MONTANA,30085,MONTANA_ROOSEVELT,374.697087
ROSEBUD,MONTANA,30087,MONTANA_ROSEBUD,217.140295
SANDERS,MONTANA,30089,MONTANA_SANDERS,519.949206
SHERIDAN,MONTANA,30091,MONTANA_SHERIDAN,429.751469
SILVER BOW,MONTANA,30093,MONTANA_SILVER BOW,366.655603
STILLWATER,MONTANA,30095,MONTANA_STILLWATER,307.244091
SWEET GRASS,MONTANA,30097,MONTANA_SWEET GRASS,292.432658
TETON,MONTANA,30099,MONTANA_TETON,366.126833
TOOLE,MONTANA,30101,MONTANA_TOOLE,305.064426
TREASURE,MONTANA,30103,MONTANA_TREASURE,242.925072
VALLEY,MONTANA,30105,MONTANA_VALLEY,274.302495
WHEATLAND,MONTANA,30107,MONTANA_WHEATLAND,292.829743
WIBAUX,MONTANA,30109,MONTANA_WIBAUX,353.325367
YELLOWSTONE,MONTANA,30111,MONTANA_YELLOWSTONE,260.202942
ADAMS,NEBRASKA,31001,NEBRASKA_ADAMS,657.982227
ANTELOPE,NEBRASKA,31003,NEBRASKA_ANTELOPE,637.532217
ARTHUR,NEBRASKA,31005,NEBRASKA_ARTHUR,285.067121
BANNER,NEBRASKA,31007,NEBRASKA_BANNER,334.674963
BLAINE,NEBRASKA,31009,NEBRASKA_BLAINE,278.28777
BOONE,NEBRASKA,31011,NEBRASKA_BOONE,640.732195
BOX BUTTE,NEBRASKA,31013,NEBRASKA_BOX BUTTE,447.909246
BOYD,NEBRASKA,31015,NEBRASKA_BOYD,432.122812
BROWN,NEBRASKA,31017,NEBRASKA_BROWN,317.378313
BUFFALO,NEBRASKA,31019,NEBRASKA_BUFFALO,572.126072
BURT,NEBRASKA,31021,NEBRASKA_BURT,654.731651
BUTLER,NEBRASKA,31023,NEBRASKA_BUTLER,692.78298
CASS,NEBRASKA,31025,NEBRASKA_CASS,708.558835
CEDAR,NEBRASKA,31027,NEBRASKA_CEDAR,655.929521
CHASE,NEBRASKA,31029,NEBRASKA_CHASE,467.79818
CHERRY,NEBRASKA,31031,NEBRASKA_CHERRY,280.638227
CHEYENNE,NEBRASKA,31033,NEBRASKA_CHEYENNE,421.147805
CLAY,NEBRASKA,31035,NEBRASKA_CLAY,694.435006
COLFAX,NEBRASKA,31037,NEBRASKA_COLFAX,717.609066
CUMING,NEBRASKA,31039,NEBRASKA_CUMING,702.046724
CUSTER,NEBRASKA,31041,NEBRASKA_CUSTER,412.626455
DAKOTA,NEBRASKA,31043,NEBRASKA_DAKOTA,647.205567
DAWES,NEBRASKA,31045,NEBRASKA_DAWES,360.598556
DAWSON,NEBRASKA,31047,NEBRASKA_DAWSON,557.348278
DEUEL,NEBRASKA,31049,NEBRASKA_DEUEL,431.379895
DIXON,NEBRASKA,31051,NEBRASKA_DIXON,617.244782
DODGE,NEBRASKA,31053,NEBRASKA_DODGE,687.385258
DOUGLAS,NEBRASKA,31055,NEBRASKA_DOUGLAS,676.09739
DUNDY,NEBRASKA,31057,NEBRASKA_DUNDY,370.343509
FILLMORE,NEBRASKA,31059,NEBRASKA_FILLMORE,712.162941
FRANKLIN,NEBRASKA,31061,NEBRASKA_FRANKLIN,493.509124
FRONTIER,NEBRASKA,31063,NEBRASKA_FRONTIER,392.132834
FURNAS,NEBRASKA,31065,NEBRASKA_FURNAS,449.836355
GAGE,NEBRASKA,31067,NEBRASKA_GAGE,596.130353
GARDEN,NEBRASKA,31069,NEBRASKA_GARDEN,290.769273
GARFIELD,NEBRASKA,31071,NEBRASKA_GARFIELD,342.639881
GOSPER,NEBRASKA,31073,NEBRASKA_GOSPER,502.902276
GRANT,NEBRASKA,31075,NEBRASKA_GRANT,282.117836
GREELEY,NEBRASKA,31077,NEBRASKA_GREELEY,476.872859
HALL,NEBRASKA,31079,NEBRASKA_HALL,688.399474
HAMILTON,NEBRASKA,31081,NEBRASKA_HAMILTON,729.71628
HARLAN,NEBRASKA,31083,NEBRASKA_HARLAN,502.429388
HAYES,NEBRASKA,31085,NEBRASKA_HAYES,391.618303
HITCHCOCK,NEBRASKA,31087,NEBRASKA_HITCHCOCK,369.38384
HOLT,NEBRASKA,31089,NEBRASKA_HOLT,409.678311
HOOKER,NEBRASKA,31091,NEBRASKA_HOOKER,271.599298
HOWARD,NEBRASKA,31093,NEBRASKA_HOWARD,525.910603
JEFFERSON,NEBRASKA,31095,NEBRASKA_JEFFERSON,561.114919
JOHNSON,NEBRASKA,31097,NEBRASKA_JOHNSON,509.303868
KEARNEY,NEBRASKA,31099,NEBRASKA_KEARNEY,653.806492
KEITH,NEBRASKA,31101,NEBRASKA_KEITH,394.959656
KEYA PAHA,NEBRASKA,31103,NEBRASKA_KEYA PAHA,360.657138
KIMBALL,NEBRASKA,31105,NEBRASKA_KIMBALL,358.479781
KNOX,NEBRASKA,31107,NEBRASKA_KNOX,520.100575
LANCASTER,NEBRASKA,31109,NEBRASKA_LANCASTER,612.756009
LINCOLN,NEBRASKA,31111,NEBRASKA_LINCOLN,394.194694
LOGAN,NEBRASKA,31113,NEBRASKA_LOGAN,317.204259
LOUP,NEBRASKA,31115,NEBRASKA_LOUP,312.780654
MADISON,NEBRASKA,31119,NEBRASKA_MADISON,696.392894
MCPHERSON,NEBRASKA,31117,NEBRASKA_MCPHERSON,289.900596
MERRICK,NEBRASKA,31121,NEBRASKA_MERRICK,688.727556
MORRILL,NEBRASKA,31123,NEBRASKA_MORRILL,345.458035
NANCE,NEBRASKA,31125,NEBRASKA_NANCE,605.465781
NEMAHA,NEBRASKA,31127,NEBRASKA_NEMAHA,655.870011
NUCKOLLS,NEBRASKA,31129,NEBRASKA_NUCKOLLS,554.248396
OTOE,NEBRASKA,31131,NEBRASKA_OTOE,640.833064
PAWNEE,NEBRASKA,31133,NEBRASKA_PAWNEE,489.831678
PERKINS,NEBRASKA,31135,NEBRASKA_PERKINS,526.219696
PHELPS,NEBRASKA,31137,NEBRASKA_PHELPS,669.507761
PIERCE,NEBRASKA,31139,NEBRASKA_PIERCE,663.778908
PLATTE,NEBRASKA,31141,NEBRASKA_PLATTE,726.469906
POLK,NEBRASKA,31143,NEBRASKA_POLK,732.925702
RED WILLOW,NEBRASKA,31145,NEBRASKA_RED WILLOW,421.399005
RICHARDSON,NEBRASKA,31147,NEBRASKA_RICHARDSON,646.593387
ROCK,NEBRASKA,31149,NEBRASKA_ROCK,334.043227
SALINE,NEBRASKA,31151,NEBRASKA_SALINE,655.229749
